plotno,percgreen,percyellow,percbrown,idc_score
july_6_plot_89.pcd,0.0,24.576271186440678,11.016949152542372,3
july_6_plot_164.pcd,0.0,6.481481481481481,26.851851851851855,5
july_6_plot_107.pcd,0.0,8.60215053763441,26.881720430107524,5
july_6_plot_68.pcd,0.0,11.904761904761903,23.41269841269841,4
july_6_plot_108.pcd,0.0,18.12297734627832,15.210355987055015,4
july_6_plot_167.pcd,0.0,5.220883534136546,29.71887550200803,5
july_6_plot_182.pcd,0.0,30.303030303030305,3.1680440771349865,2
july_6_plot_4.pcd,0.0,15.422885572139302,23.134328358208954,4
july_6_plot_44.pcd,0.0,28.343313373253494,6.786427145708583,2
july_6_plot_141.pcd,0.0,16.55480984340045,20.13422818791946,4
july_6_plot_3.pcd,0.0,22.28682170542636,11.434108527131782,3
july_6_plot_114.pcd,0.0,5.4945054945054945,28.57142857142857,5
july_6_plot_11.pcd,0.411522633744856,28.39506172839506,5.349794238683128,2
july_6_plot_162.pcd,0.0,21.920289855072465,8.695652173913043,3
july_6_plot_64.pcd,0.0,22.451317296678123,5.841924398625429,2
july_6_plot_135.pcd,0.0,9.58904109589041,26.027397260273972,5
july_6_plot_84.pcd,0.0,21.90082644628099,11.15702479338843,3
july_6_plot_74.pcd,0.0,10.964912280701753,24.12280701754386,4
july_6_plot_172.pcd,0.0,5.238095238095238,28.095238095238095,5
july_6_plot_163.pcd,0.0,25.333333333333336,7.111111111111111,2
july_6_plot_93.pcd,0.0,8.333333333333332,29.166666666666668,5
july_6_plot_195.pcd,0.0,21.12676056338028,16.901408450704224,4
july_6_plot_142.pcd,0.0,22.021116138763198,9.049773755656108,3
july_6_plot_215.pcd,0.0,23.636363636363637,17.575757575757574,4
july_6_plot_137.pcd,0.0,17.929292929292927,17.17171717171717,4
july_6_plot_125.pcd,0.0,5.357142857142857,29.464285714285715,5
july_6_plot_27.pcd,0.0,23.809523809523807,11.428571428571429,3
july_6_plot_197.pcd,0.0,19.11764705882353,20.098039215686274,4
july_6_plot_131.pcd,0.0,10.01926782273603,26.39691714836224,4
july_6_plot_90.pcd,0.0,28.629856850715747,5.316973415132924,2
july_6_plot_106.pcd,0.0,7.971014492753622,26.08695652173913,5
july_6_plot_25.pcd,0.0,15.591397849462366,19.892473118279568,4
july_6_plot_5.pcd,0.0,6.6006600660066,28.38283828382838,5
july_6_plot_191.pcd,0.0,25.98039215686275,9.068627450980392,3
july_6_plot_56.pcd,0.0,21.48148148148148,14.074074074074074,4
july_6_plot_214.pcd,0.0,28.055555555555557,2.7777777777777777,2
july_6_plot_220.pcd,0.0,7.116104868913857,26.96629213483146,5
july_6_plot_146.pcd,0.0,22.15686274509804,9.215686274509805,3
july_6_plot_77.pcd,0.45045045045045046,18.01801801801802,12.162162162162163,3
july_6_plot_38.pcd,0.0,28.009259259259263,3.7037037037037033,2
july_6_plot_113.pcd,0.0,19.65811965811966,16.23931623931624,4
july_6_plot_21.pcd,0.0,3.0303030303030303,30.303030303030305,5
july_6_plot_59.pcd,0.0,19.41747572815534,16.181229773462782,4
july_6_plot_18.pcd,0.0,20.385674931129476,9.366391184573002,3
july_6_plot_45.pcd,0.0,28.86762360446571,5.263157894736842,2
july_6_plot_67.pcd,0.0,2.1645021645021645,32.03463203463203,5
july_6_plot_139.pcd,0.0,20.743405275779374,9.47242206235012,3
july_6_plot_185.pcd,0.0,7.142857142857142,29.166666666666668,5
july_6_plot_19.pcd,0.0,13.245033112582782,17.439293598233995,4
july_6_plot_12.pcd,0.0,25.12437810945274,10.199004975124378,3
july_6_plot_205.pcd,0.5649717514124294,27.87193973634652,4.3314500941619585,2
july_6_plot_134.pcd,0.0,28.217821782178216,6.9306930693069315,2
july_6_plot_34.pcd,0.0,24.561403508771928,7.827260458839406,2
july_6_plot_94.pcd,0.0,24.74437627811861,4.703476482617587,2
july_6_plot_105.pcd,0.0,26.307189542483663,8.333333333333332,3
july_6_plot_23.pcd,0.0,13.821138211382115,19.241192411924118,4
july_6_plot_52.pcd,0.0,18.832391713747647,17.702448210922785,4
july_6_plot_150.pcd,0.0,18.627450980392158,16.99346405228758,4
july_6_plot_170.pcd,0.0,15.902140672782874,18.960244648318042,4
july_6_plot_129.pcd,0.0,17.29957805907173,22.78481012658228,4
july_6_plot_127.pcd,0.0,8.414239482200648,26.21359223300971,5
july_6_plot_42.pcd,0.0,25.0,10.243055555555555,3
july_6_plot_13.pcd,0.0,26.666666666666668,8.787878787878787,3
july_6_plot_204.pcd,0.0,29.333333333333332,2.2222222222222223,2
july_6_plot_50.pcd,0.0,13.961605584642234,19.3717277486911,4
july_6_plot_168.pcd,0.0,9.210526315789473,27.192982456140353,5
july_6_plot_130.pcd,0.0,5.172413793103448,28.735632183908045,5
july_6_plot_176.pcd,0.0,27.098321342925658,5.155875299760192,2
july_6_plot_175.pcd,0.0,28.957528957528954,1.5444015444015444,2
july_6_plot_10.pcd,0.0,12.777777777777777,23.88888888888889,4
july_6_plot_138.pcd,0.0,5.10752688172043,27.419354838709676,5
july_6_plot_53.pcd,0.0,25.035765379113016,7.296137339055794,2
july_6_plot_2.pcd,0.0,10.76388888888889,22.569444444444446,4
july_6_plot_126.pcd,0.0,5.597964376590331,31.043256997455472,5
july_6_plot_156.pcd,0.0,4.292929292929292,29.545454545454547,5
july_6_plot_99.pcd,0.0,22.397891963109355,8.432147562582346,3
july_6_plot_88.pcd,0.0,7.511737089201878,28.169014084507044,5
july_6_plot_43.pcd,0.0,21.271929824561404,16.228070175438596,4
july_6_plot_101.pcd,0.0,7.0588235294117645,28.627450980392155,5
july_6_plot_24.pcd,0.0,19.13214990138067,18.73767258382643,4
july_6_plot_75.pcd,0.0,23.3739837398374,11.38211382113821,3
july_6_plot_96.pcd,0.0,15.428571428571427,21.904761904761905,4
july_6_plot_7.pcd,0.0,15.220700152207002,21.91780821917808,4
july_6_plot_9.pcd,0.0,13.385826771653544,23.35958005249344,4
july_6_plot_152.pcd,0.0,16.666666666666664,19.934640522875817,4
july_6_plot_128.pcd,0.0,16.972477064220186,15.902140672782874,4
july_6_plot_169.pcd,0.2652519893899204,26.967285587975244,3.359858532272325,2
july_6_plot_22.pcd,0.0,25.902335456475583,7.218683651804671,3
july_6_plot_145.pcd,0.0,24.126984126984127,10.476190476190476,3
july_6_plot_16.pcd,0.0,28.387096774193548,3.655913978494624,2
july_6_plot_144.pcd,0.0,7.172995780590717,28.270042194092827,5
july_6_plot_140.pcd,0.0,3.8461538461538463,30.555555555555557,5
july_6_plot_65.pcd,0.0,7.443365695792881,27.184466019417474,5
july_6_plot_102.pcd,0.0,27.572016460905353,6.035665294924554,2
july_6_plot_6.pcd,0.0,26.488095238095237,8.928571428571429,3
july_6_plot_60.pcd,0.0,26.446280991735538,8.264462809917356,3
july_6_plot_29.pcd,0.0,21.461187214611872,15.981735159817351,4
july_6_plot_95.pcd,0.0,0.966183574879227,32.850241545893724,5
july_6_plot_41.pcd,0.0,18.71345029239766,14.327485380116958,3
july_6_plot_212.pcd,0.0,15.584415584415584,19.480519480519483,4
july_6_plot_158.pcd,0.0,18.461538461538463,17.264957264957264,4
july_6_plot_177.pcd,0.0,30.303030303030305,3.263403263403263,2
july_6_plot_147.pcd,0.0,14.046121593291405,22.641509433962266,4
july_6_plot_39.pcd,0.0,7.948717948717948,26.666666666666668,5
july_6_plot_92.pcd,0.0,19.298245614035086,20.0,4
july_6_plot_57.pcd,0.0,24.853801169590643,10.526315789473683,3
july_6_plot_149.pcd,0.0,21.897810218978105,11.678832116788321,3
july_6_plot_111.pcd,0.0,0.7751937984496124,32.55813953488372,5
july_6_plot_36.pcd,0.0,3.0864197530864197,31.17283950617284,5
july_6_plot_154.pcd,0.0,21.26984126984127,12.063492063492063,3
july_6_plot_100.pcd,0.0,6.227106227106227,29.67032967032967,5
july_6_plot_30.pcd,0.0,27.536231884057973,7.453416149068323,2
july_6_plot_115.pcd,0.0,17.19939117199391,17.80821917808219,4
july_6_plot_117.pcd,0.0,26.24113475177305,5.851063829787234,2
july_6_plot_58.pcd,0.0,24.29718875502008,10.843373493975903,3
july_6_plot_86.pcd,0.0,28.86178861788618,4.878048780487805,2
july_6_plot_109.pcd,0.0,2.564102564102564,31.868131868131865,5
july_6_plot_83.pcd,0.0,11.627906976744185,20.73643410852713,4
july_6_plot_143.pcd,0.0,10.952380952380953,25.476190476190474,4
july_30_plot_115.pcd,14.209550301344459,18.092257765414928,1.4371812702828002,1
july_30_plot_108.pcd,11.429308565531477,22.007223942208462,1.9994840041279671,1
july_30_plot_57.pcd,21.40077821011673,12.379305375414324,0.5332180429456694,1
july_30_plot_117.pcd,20.88687326782565,13.013353489543967,0.5291005291005291,1
july_30_plot_190.pcd,15.095785440613026,19.885057471264368,0.5363984674329502,1
july_30_plot_198.pcd,16.932752781809384,18.222867279471053,0.5644250927269795,1
july_30_plot_199.pcd,19.603334291463064,14.707291367251127,0.6227843249976047,1
july_30_plot_167.pcd,0.45045045045045046,3.153153153153153,30.180180180180184,5
july_30_plot_105.pcd,24.274767378215653,7.567049808429119,0.7799671592775042,1
july_30_plot_142.pcd,16.69821240799159,16.79284963196635,1.6298633017875919,1
july_30_plot_13.pcd,22.226492441711503,12.925954394055855,0.3202664616961312,1
july_30_plot_42.pcd,21.52688723604343,13.011883388903136,0.8378216636744463,1
july_30_plot_86.pcd,12.921890067502412,22.532947605271616,1.141112182577949,1
july_30_plot_163.pcd,21.34107027724049,12.70148291424887,0.5319148936170213,1
july_30_plot_81.pcd,5.294825511432009,26.875250701965502,3.148816686722824,2
july_30_plot_93.pcd,0.21436227224008575,16.505894962486604,18.810289389067524,4
july_30_plot_183.pcd,16.69535283993115,17.03958691910499,0.774526678141136,1
july_30_plot_55.pcd,13.132580510246758,21.706398996235883,0.9410288582183186,1
july_30_plot_175.pcd,22.326948413904933,8.158508158508159,0.5270092226613966,1
july_30_plot_133.pcd,23.598538986819122,10.163569953946324,0.5558202318564396,1
july_30_plot_12.pcd,18.206916594013368,16.94274920081372,0.8863702412089509,1
july_30_plot_221.pcd,10.042735042735043,24.757834757834758,0.8404558404558405,1
july_30_plot_102.pcd,20.628720238095237,10.56547619047619,2.473958333333333,1
july_30_plot_99.pcd,21.73274596182085,11.101321585903083,1.8991678903573177,1
july_30_plot_30.pcd,28.052000812512695,4.5906967296364005,0.05078204346942922,1
july_30_plot_94.pcd,9.854469854469855,23.548163548163547,0.8177408177408177,1
july_30_plot_146.pcd,15.455475946775845,16.467644717388833,2.3541453428863868,1
july_30_plot_61.pcd,0.16366612111292964,6.382978723404255,28.368794326241137,5
july_30_plot_58.pcd,16.74236689376735,17.638152914458743,0.6434519303557911,1
july_30_plot_222.pcd,20.405539070227498,13.511374876360039,0.8407517309594461,1
july_30_plot_134.pcd,16.181336863004635,16.73284800352967,0.772115596735054,1
july_30_plot_192.pcd,16.995650719304116,17.263298762127803,0.17843202854912457,1
july_30_plot_15.pcd,19.790511398644487,15.268022181146026,0.1725200246457178,1
july_30_plot_45.pcd,25.076524605603957,8.90040028255239,0.29824974491798134,1
july_30_plot_6.pcd,12.666666666666668,20.284153005464482,2.622950819672131,1
july_30_plot_27.pcd,21.90653625213476,13.724576929048284,0.40366402732494955,1
july_30_plot_182.pcd,13.63314447592068,19.64117091595845,0.8616619452313503,1
july_30_plot_110.pcd,11.267392619479734,21.960072595281307,1.4670296430732004,1
july_30_plot_206.pcd,11.76950701926216,22.624877571008813,0.5060398302317989,1
july_30_plot_180.pcd,13.211998651836874,21.654870239298955,0.8088978766430739,1
july_30_plot_177.pcd,23.873729266987695,7.640449438202247,0.4173354735152488,1
july_30_plot_128.pcd,13.258767330770127,18.385180006990563,4.380752650588373,1
july_30_plot_51.pcd,17.631834357813005,17.793594306049823,0.7117437722419928,1
july_30_plot_162.pcd,25.347985347985347,7.744636316064887,0.49188906331763477,1
july_30_plot_125.pcd,0.0,4.421768707482993,29.931972789115648,5
july_30_plot_148.pcd,19.835490830636463,15.709277238403452,0.8225458468176915,1
july_30_plot_114.pcd,0.0,9.228783478541464,26.234269119070667,5
july_30_plot_139.pcd,9.941343042071198,22.097491909385113,1.223705501618123,1
july_30_plot_149.pcd,14.492753623188406,21.962095875139354,0.0,1
july_30_plot_11.pcd,22.84373414510401,9.557331303906647,0.5010147133434805,1
july_30_plot_44.pcd,24.78226444972288,8.699524940617577,0.14845605700712589,1
july_30_plot_214.pcd,13.71194678946022,20.64466615502686,1.1256075722691226,1
july_30_plot_213.pcd,14.413291796469366,19.044652128764277,0.9138110072689511,1
july_30_plot_205.pcd,22.493224932249323,11.833785004516711,0.2839076009807717,1
july_30_plot_59.pcd,19.754708716600963,16.19214483866258,0.6424295517593809,1
july_30_plot_132.pcd,22.595686807849233,8.17952205168059,0.44038598536364226,1
july_30_plot_34.pcd,19.002493765586035,14.314214463840399,0.5486284289276808,1
july_30_plot_64.pcd,22.92875377117661,9.584590392202367,0.7194244604316548,1
july_30_plot_169.pcd,22.383419689119172,10.556131260794473,0.6217616580310881,1
july_30_plot_215.pcd,0.0,9.329140461215934,26.519916142557655,5
july_30_plot_9.pcd,10.130718954248366,24.490580545943867,1.7493271818531335,1
july_30_plot_211.pcd,0.0,6.60377358490566,28.144654088050313,5
july_30_plot_176.pcd,18.224488144371612,15.829084729303228,0.3965363761430768,1
july_16_plot_132.pcd,0.5480817140009965,25.959142999501744,5.9790732436472345,2
july_16_plot_143.pcd,0.0,10.99290780141844,25.602836879432623,5
july_16_plot_166.pcd,0.0,5.980392156862745,29.117647058823533,5
july_16_plot_154.pcd,0.0,23.001508295625943,12.895927601809957,3
july_16_plot_75.pcd,2.4475524475524475,27.117327117327118,5.905205905205905,2
july_16_plot_111.pcd,0.0,2.2315202231520224,32.72896327289633,5
july_16_plot_218.pcd,20.427881297446515,15.113871635610765,0.8281573498964804,1
july_16_plot_53.pcd,0.057971014492753624,28.289855072463766,5.333333333333334,2
july_16_plot_126.pcd,0.0,2.661064425770308,31.932773109243694,5
july_16_plot_7.pcd,0.0,14.376996805111823,22.417465388711395,4
july_16_plot_90.pcd,2.9608404966571156,27.6981852913085,3.6612543775867556,2
july_16_plot_73.pcd,0.0,6.130268199233716,27.969348659003828,5
july_16_plot_107.pcd,0.0,1.8518518518518516,32.323232323232325,5
july_16_plot_14.pcd,0.0,2.2222222222222223,32.0,5
july_16_plot_80.pcd,0.0,16.409124356144222,19.49963208241354,4
july_16_plot_2.pcd,0.0,5.042016806722689,30.392156862745097,5
july_16_plot_183.pcd,1.5077424612876935,28.769356153219235,4.197229013854931,2
july_16_plot_181.pcd,0.0,10.38961038961039,25.108225108225106,5
july_16_plot_147.pcd,0.0,12.616487455197134,24.731182795698924,5
july_16_plot_91.pcd,0.0,16.127200454287337,20.897217490062463,4
july_16_plot_172.pcd,0.0,0.8928571428571428,32.44047619047619,5
july_16_plot_30.pcd,3.557617942768755,28.65429234338747,2.3588553750966748,2
july_16_plot_72.pcd,0.0,9.742351046698873,28.019323671497588,5
july_16_plot_47.pcd,0.0,2.0618556701030926,32.98969072164948,5
july_16_plot_201.pcd,9.339774557165862,22.383252818035427,4.025764895330113,3
july_16_plot_211.pcd,0.18726591760299627,10.299625468164795,24.531835205992508,5
july_16_plot_96.pcd,0.0,16.8997668997669,18.414918414918414,4
july_16_plot_148.pcd,0.09732360097323602,18.394160583941606,15.717761557177615,4
july_16_plot_22.pcd,0.0,24.462809917355372,11.074380165289256,3
july_16_plot_34.pcd,0.0777000777000777,30.10878010878011,3.651903651903652,2
july_16_plot_102.pcd,0.15702108568864961,25.796321220278152,9.062359802602064,3
july_16_plot_131.pcd,0.0,3.3605812897366025,31.062670299727518,5
july_16_plot_144.pcd,0.0,4.040404040404041,30.176767676767675,5
july_16_plot_175.pcd,1.850016518004625,30.22794846382557,2.6098447307565245,2
july_16_plot_31.pcd,0.0,16.8,20.133333333333333,4
july_16_plot_199.pcd,9.703053115851109,23.88122124634044,2.425763278962777,1
july_16_plot_51.pcd,0.0,26.701570680628272,8.027923211169284,3
july_16_plot_4.pcd,0.0,7.745865970409051,28.459530026109658,5
july_16_plot_168.pcd,0.0,9.606986899563319,25.327510917030565,5
july_16_plot_65.pcd,0.0,8.622502628811777,27.655099894847528,5
july_16_plot_159.pcd,0.0,18.38074398249453,17.87016776075857,4
july_16_plot_156.pcd,0.0,5.921680993314231,29.22636103151863,5
july_16_plot_109.pcd,0.0,0.5148005148005148,32.818532818532816,5
july_16_plot_160.pcd,0.0,24.06985573272589,12.680334092634777,3
july_16_plot_161.pcd,0.0,0.0,33.33333333333333,5
july_16_plot_146.pcd,0.7339449541284404,25.932721712538225,8.501529051987768,3
july_16_plot_3.pcd,0.0,15.74074074074074,21.296296296296298,4
july_16_plot_25.pcd,0.0,7.112526539278131,29.1932059447983,5
july_16_plot_81.pcd,0.0,15.460030165912519,21.417797888386122,4
july_16_plot_45.pcd,3.5259018171955523,27.502034174125306,3.932736642256577,2
july_16_plot_84.pcd,0.1349527665317139,23.913630229419702,10.148448043184885,3
july_16_plot_48.pcd,0.0,16.017316017316016,21.21212121212121,4
july_16_plot_36.pcd,0.0,1.762114537444934,32.59911894273127,5
july_16_plot_77.pcd,0.0,14.629049111807731,20.794148380355278,4
july_16_plot_222.pcd,23.941068139963168,9.981583793738489,0.8103130755064457,1
july_16_plot_152.pcd,0.0,10.8,26.400000000000002,5
july_16_plot_6.pcd,0.0,25.467188179052584,11.169056931768797,3
july_16_plot_43.pcd,0.0,21.23456790123457,14.5679012345679,4
july_16_plot_11.pcd,0.20671834625322996,26.89922480620155,7.338501291989664,3
july_16_plot_44.pcd,0.6557377049180327,28.123861566484514,5.318761384335155,2
july_16_plot_158.pcd,0.0,15.954415954415953,20.45584045584046,4
july_16_plot_38.pcd,0.18115942028985507,28.17028985507246,5.615942028985507,3
july_16_plot_56.pcd,0.0,17.257039055404178,19.981834695731155,4
july_16_plot_120.pcd,0.0,12.283737024221452,24.509803921568626,4
july_16_plot_19.pcd,0.0,18.846411804158283,19.65124077800134,4
july_16_plot_174.pcd,0.3575685339690107,29.797377830750893,3.853794199443782,2
july_16_plot_69.pcd,0.24301336573511542,23.04576751721345,12.27217496962333,3
july_16_plot_118.pcd,0.0,18.132716049382715,20.44753086419753,4
july_16_plot_101.pcd,0.0,1.532567049808429,31.928480204342275,5
july_16_plot_86.pcd,0.0,25.902335456475583,9.695682944090587,3
july_16_plot_83.pcd,0.0,5.496828752642706,29.950669485553206,5
july_16_plot_182.pcd,1.8145956607495068,29.230769230769234,3.5502958579881656,2
july_16_plot_9.pcd,0.0,15.131086142322097,21.04868913857678,4
july_16_plot_57.pcd,0.0,28.14814814814815,7.469135802469136,3
july_16_plot_40.pcd,0.0,19.66041108132261,16.353887399463808,4
july_16_plot_139.pcd,0.03607503607503607,24.458874458874458,10.317460317460316,3
july_16_plot_46.pcd,0.0,19.2071468453378,17.36460078168621,4
july_16_plot_5.pcd,0.0,1.7825311942959003,32.79857397504456,5
july_16_plot_155.pcd,0.0,18.83408071748879,17.638266068759343,4
july_16_plot_198.pcd,6.838833094213295,26.111908177905306,3.1563845050215207,1
july_16_plot_26.pcd,0.0,19.360730593607308,16.80365296803653,4
july_16_plot_62.pcd,0.0,14.285714285714285,22.095238095238095,4
july_16_plot_221.pcd,16.602316602316602,17.58901758901759,0.8151008151008152,1
july_16_plot_61.pcd,0.0,5.829596412556054,30.642750373692078,5
july_16_plot_114.pcd,0.0,3.789636504253674,30.549110595514307,5
july_16_plot_24.pcd,0.0,14.204867006225241,23.486134691567628,4
july_16_plot_33.pcd,0.0,25.912106135986733,8.955223880597014,3
july_16_plot_32.pcd,0.0,15.85081585081585,19.114219114219114,4
july_16_plot_164.pcd,0.0,6.928838951310862,28.277153558052436,5
july_16_plot_50.pcd,0.0,18.76172607879925,18.449030644152593,4
july_16_plot_8.pcd,0.0,25.31645569620253,10.126582278481013,3
july_16_plot_103.pcd,0.0,15.840455840455842,20.7977207977208,4
july_16_plot_138.pcd,0.0,6.547619047619048,28.869047619047617,5
july_16_plot_112.pcd,0.0,18.305355715427655,17.985611510791365,4
july_16_plot_93.pcd,0.0,1.6064257028112447,32.79785809906292,5
july_16_plot_74.pcd,0.0,4.385964912280701,30.701754385964914,5
july_16_plot_136.pcd,0.0,2.0202020202020203,32.323232323232325,5
july_16_plot_167.pcd,0.0,0.0,33.33333333333333,5
july_16_plot_68.pcd,0.0,6.845965770171149,29.82885085574572,5
july_16_plot_41.pcd,0.0,21.839080459770116,14.579552329098608,3
july_16_plot_64.pcd,0.11876484560570072,29.69121140142518,3.681710213776722,2
july_16_plot_197.pcd,0.0,21.89265536723164,13.841807909604519,3
july_16_plot_85.pcd,0.0,9.808811305070657,26.849542809642564,5
july_16_plot_173.pcd,0.0,6.9209039548022595,27.683615819209038,5
july_16_plot_87.pcd,0.0,18.170185540627,18.87396033269354,4
july_16_plot_21.pcd,0.0,1.6666666666666667,33.33333333333333,5
july_16_plot_92.pcd,0.0,5.555555555555555,30.392156862745097,5
july_16_plot_180.pcd,0.16835016835016833,28.45117845117845,5.667789001122334,2
july_16_plot_115.pcd,0.0,17.507002801120446,18.207282913165265,4
july_16_plot_117.pcd,0.0,23.809523809523807,10.910186859553948,3
july_16_plot_63.pcd,0.0,17.798594847775178,20.140515222482435,4
july_16_plot_110.pcd,0.05455537370430987,19.858156028368796,15.275504637206765,4
july_16_plot_163.pcd,0.5393743257820928,26.051779935275082,7.065803667745415,3
july_16_plot_13.pcd,0.0,24.149108589951375,11.075094543490005,3
july_16_plot_79.pcd,0.0,19.735819735819735,17.482517482517483,4
july_16_plot_141.pcd,0.0,15.963302752293579,21.162079510703364,4
july_16_plot_128.pcd,0.0,17.33615221987315,18.07610993657505,4
july_16_plot_99.pcd,0.02460024600246002,24.575645756457565,9.569495694956949,3
july_16_plot_27.pcd,0.0,24.123879380603096,11.083944580277098,3
july_16_plot_18.pcd,0.0,12.329931972789115,25.93537414965986,4
july_16_plot_177.pcd,4.782767433369843,27.199707922599487,3.2128514056224895,2
july_16_plot_119.pcd,0.0,17.393342709798407,18.9873417721519,4
july_16_plot_108.pcd,0.0,21.640488656195462,13.001745200698082,3
july_16_plot_123.pcd,0.11750881316098707,25.73443008225617,8.068938503721112,3
july_16_plot_153.pcd,0.0,21.05820105820106,13.280423280423282,3
july_16_plot_162.pcd,1.141552511415525,28.538812785388128,4.185692541856925,2
july_16_plot_16.pcd,0.0,26.814814814814813,8.345679012345679,3
july_16_plot_157.pcd,0.0,20.130254588513914,16.044997039668445,4
july_16_plot_135.pcd,0.0,5.072463768115942,30.33126293995859,5
july_16_plot_100.pcd,0.0,7.940904893813482,28.162511542012926,5
july_16_plot_10.pcd,0.0,16.297786720321934,20.992622401073106,4
july_16_plot_113.pcd,0.0,18.30065359477124,19.934640522875817,4
july_16_plot_29.pcd,0.0,16.99346405228758,18.860877684407097,4
july_16_plot_204.pcd,14.52318460192476,18.022747156605423,2.799650043744532,1
july_16_plot_28.pcd,0.0,11.452991452991453,25.128205128205128,4
july_16_plot_37.pcd,0.09732360097323602,27.73722627737226,6.81265206812652,3
july_16_plot_176.pcd,3.1879622545269064,28.309104820198925,3.366488140780413,2
july_16_plot_140.pcd,0.0,4.859529233105543,30.372057706909644,5
july_16_plot_142.pcd,0.06435006435006435,27.155727155727156,7.303732303732303,3
july_16_plot_185.pcd,0.0,3.292181069958848,30.864197530864196,5
july_16_plot_170.pcd,0.0,17.931793179317932,17.931793179317932,4
july_16_plot_49.pcd,0.0,13.849765258215962,25.0,5
july_16_plot_125.pcd,0.0,0.13175230566534915,33.33333333333333,5
july_16_plot_130.pcd,0.0,1.981981981981982,31.351351351351354,5
july_16_plot_129.pcd,0.0,6.403351286654697,28.785158587672054,5
july_16_plot_59.pcd,0.2044989775051125,25.153374233128833,9.662576687116564,3
july_16_plot_145.pcd,0.0,16.42771804062127,19.35483870967742,4
july_16_plot_39.pcd,0.0,2.2222222222222223,31.666666666666664,5
july_16_plot_88.pcd,0.0,3.2679738562091507,32.02614379084967,5
july_16_plot_1.pcd,0.0,15.555555555555555,20.74074074074074,4
july_16_plot_219.pcd,14.318053197509903,19.524617996604416,2.0939445387662703,1
july_16_plot_133.pcd,0.1866368047779022,29.189996267263908,4.628592758491975,2
july_16_plot_127.pcd,0.0,0.9626955475330927,32.61131167268351,5
july_16_plot_149.pcd,0.19083969465648853,27.16284987277354,7.569974554707379,3
july_16_plot_54.pcd,0.0,23.141095393543708,14.073268044976423,3
july_16_plot_52.pcd,0.0,20.319634703196346,16.43835616438356,4
july_16_plot_150.pcd,0.38910505836575876,19.974059662775616,14.656290531776914,4
july_16_plot_35.pcd,0.0,0.6802721088435374,32.99319727891156,5
july_16_plot_134.pcd,0.2391629297458894,29.327354260089688,4.484304932735426,2
july_16_plot_205.pcd,15.73934837092732,18.546365914786968,0.7017543859649122,1
july_16_plot_67.pcd,0.0,0.23148148148148145,33.101851851851855,5
july_16_plot_169.pcd,3.630100688924218,28.7758346581876,2.146263910969793,2
july_16_plot_12.pcd,0.0,24.585818422796553,11.133200795228628,3
july_16_plot_20.pcd,0.0,14.20534458509142,22.925457102672294,4
july_16_plot_55.pcd,0.0,24.88646684831971,11.1716621253406,3
july_16_plot_78.pcd,0.0,15.217391304347828,21.73913043478261,4
july_16_plot_105.pcd,1.0837959291567538,30.029077451757864,3.0927835051546393,2
july_16_plot_106.pcd,0.0,2.684563758389262,30.648769574944073,5
july_16_plot_42.pcd,0.0,24.98075442648191,10.046189376443419,3
july_16_plot_95.pcd,0.0,0.0,33.33333333333333,5
july_16_plot_124.pcd,0.0,8.10126582278481,26.666666666666668,5
july_16_plot_151.pcd,0.0,21.843825249398005,14.447884416924664,3
aug_2_plot_198.pcd,11.483516483516484,24.304029304029303,0.5494505494505495,1
aug_2_plot_142.pcd,0.8886067914947636,28.964349941817414,2.7927642018406855,2
aug_2_plot_36.pcd,0.0,2.8828828828828827,31.53153153153153,5
aug_2_plot_190.pcd,6.437183975106962,29.015947102294824,0.5250875145857643,2
aug_2_plot_81.pcd,0.017844396859386154,24.321912919343326,9.885795860099929,3
aug_2_plot_199.pcd,12.761151891586675,21.974402409185018,0.8375682288725766,1
aug_2_plot_123.pcd,0.5452292441140025,30.446096654275095,2.0074349442379185,2
aug_2_plot_166.pcd,0.0,7.079646017699115,28.83480825958702,5
aug_2_plot_37.pcd,1.809794180269695,31.275136030281526,1.2538443340430565,2
aug_2_plot_163.pcd,6.978085351787774,27.73933102652826,1.3696655132641293,2
aug_2_plot_107.pcd,0.0,3.804347826086957,32.065217391304344,5
aug_2_plot_77.pcd,0.0,26.14573030003297,9.198813056379821,3
aug_2_plot_168.pcd,0.0,19.134199134199132,16.536796536796537,4
aug_2_plot_148.pcd,2.288444612096064,30.504212246950836,1.8986545957500316,2
aug_2_plot_158.pcd,0.0,19.855967078189302,17.978395061728396,4
aug_2_plot_126.pcd,0.0,2.237762237762238,32.58741258741259,5
aug_2_plot_213.pcd,13.808606294155426,21.901091843288377,0.6636694497966175,1
aug_2_plot_134.pcd,4.460093896713615,28.91030392883617,1.1366444279713368,2
aug_2_plot_93.pcd,0.0,7.99744081893794,27.703134996801023,5
aug_2_plot_129.pcd,0.0,11.49685534591195,26.0125786163522,5
aug_2_plot_162.pcd,8.467874794069193,26.622734761120263,0.615046677649643,2
aug_2_plot_140.pcd,0.0,5.792832596956308,30.633284241531666,5
aug_2_plot_78.pcd,0.0,26.23093681917211,10.806100217864923,3
